,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
TRABD2A,5.308123622154941,1.2550272647099963,13.21886057319573,1.1870474977665823e-27,1.106080228142802e-25,52.22134927927897,57.46380488537387,True,True,2,True,False,2
B3GNT4,5.3622614181091635,0.20341618815640045,13.094091469390467,2.654292665356793e-27,2.436874869091538e-25,51.4014850313215,56.67391089781623,True,True,2,True,False,2
MGARP,5.647508167906826,0.43136977571321744,12.960543326900822,6.2825394087378265e-27,5.684332395471051e-25,50.571279785133754,55.82691363717922,True,True,2,True,False,2
CCDC73,7.23033161291981,-2.409756419368023,12.931530655461236,7.57595911487852e-27,6.8216412626230665e-25,50.29126158794569,55.644527227604826,True,True,2,False,False,2
C9,8.692499057089139,-3.145139393629424,12.91311845248169,8.531710517226683e-27,7.645473984552084e-25,50.25579371016188,55.5305134881046,True,True,2,False,False,2
DNAH5,5.4708534094055965,1.0477504897679486,12.859445477787403,1.2063040623641778e-26,1.0758508944770803e-24,49.93314666818619,55.188930353625814,True,True,2,False,False,2
SERPINE3,5.309955057010264,-1.8920222339423975,12.782519226836756,1.981801820629275e-26,1.7508097310644195e-24,48.697334484595665,54.70196384747053,True,True,2,False,False,2
PSG6,7.814246421206718,-5.430859374729459,12.730892342873329,2.765429875214036e-26,2.420268043592695e-24,47.477415158316056,54.37816393600698,True,True,2,False,True,3
FSCN3,6.518812060676498,-1.683416432298102,12.57029541320333,7.796440409421141e-26,6.729010710969981e-24,48.007218217218686,53.35561409588966,True,True,2,False,False,2
SPOCD1,5.48857703865652,0.543974491336148,12.51733494997988,1.0973143598610267e-25,9.384292532345739e-24,47.75134949411971,53.02300494746817,True,True,2,False,False,2
